train_acc,train_loss,val_acc,val_loss
0.009263157894736843,4.8649125,0.0104,4.630689
0.009810526315789474,4.6264124,0.009600000000000001,4.618983
0.009705263157894738,4.621914,0.011200000000000002,4.6184525
0.008989473684210525,4.619472,0.0064,4.6164784
0.009747368421052633,4.6168556,0.0076,4.6138463
0.00951578947368421,4.6156826,0.0108,4.6139345
0.009789473684210525,4.614809,0.008400000000000001,4.6116896
0.009936842105263159,4.613147,0.0104,4.6148276
0.009810526315789474,4.612325,0.0076,4.6123877
0.009094736842105263,4.6117926,0.007200000000000001,4.6149993
0.008421052631578947,4.611283,0.011600000000000001,4.6114736
0.009010526315789472,4.6105323,0.009600000000000001,4.607559
0.009894736842105263,4.6103206,0.008400000000000001,4.6086206
0.00934736842105263,4.6095214,0.011200000000000002,4.6091933
0.009473684210526316,4.6095295,0.008,4.6095695
0.010252631578947369,4.609189,0.0104,4.610459
0.009536842105263158,4.6087623,0.0092,4.6091356
0.00848421052631579,4.6086617,0.009600000000000001,4.609126
0.008421052631578947,4.6083455,0.011200000000000002,4.6088147
0.009410526315789473,4.608145,0.0068000000000000005,4.608519
0.009263157894736843,4.6078997,0.0092,4.6085033
0.009389473684210526,4.607453,0.01,4.6083508
0.008989473684210528,4.6075597,0.008400000000000001,4.6073136
0.009326315789473686,4.607266,0.008,4.6069093
0.01,4.607154,0.0076,4.6069508
0.008778947368421053,4.607089,0.011200000000000002,4.60659
0.009326315789473684,4.606807,0.0068,4.6072598
0.009031578947368422,4.6068263,0.011200000000000002,4.607257
0.008842105263157896,4.6066294,0.008,4.606883
0.008968421052631579,4.606647,0.006400000000000001,4.607275
0.008947368421052631,4.6065364,0.0092,4.606976
0.008842105263157896,4.6064167,0.0076,4.607016
0.008799999999999999,4.606425,0.0096,4.607184
0.009326315789473686,4.606305,0.0072,4.6068683
0.00905263157894737,4.606274,0.0072,4.606982
0.00934736842105263,4.6062336,0.007200000000000001,4.607209
0.009221052631578948,4.606221,0.0076,4.607369
0.009557894736842105,4.60607,0.0076,4.6074376
0.009073684210526317,4.6061006,0.0072,4.607068
0.009242105263157895,4.606005,0.0064,4.6067224
0.009957894736842107,4.605986,0.0072,4.6068263
0.009052631578947368,4.605935,0.0072,4.6067867
0.008694736842105264,4.6059127,0.0064,4.6070905
0.009536842105263158,4.605874,0.006400000000000001,4.606976
0.009663157894736842,4.605872,0.0072,4.6068897
0.008821052631578948,4.6057997,0.0064,4.607028
0.009768421052631579,4.605778,0.0072,4.6069264
0.0092,4.6057644,0.007200000000000001,4.607018
0.008926315789473685,4.6057386,0.0072,4.60698
0.008989473684210525,4.6057277,0.0064,4.6070237
0.009242105263157895,4.6057053,0.0064,4.6069183
0.009094736842105263,4.605692,0.006400000000000001,4.6068764
0.009473684210526316,4.60566,0.0064,4.606909
0.009494736842105262,4.605613,0.0064,4.606978
0.009747368421052631,4.6056285,0.0064,4.606753
0.009789473684210527,4.605578,0.006400000000000001,4.6068797
0.009199999999999998,4.6055675,0.0064,4.606888
0.009073684210526317,4.6055593,0.0064,4.606874
0.008821052631578948,4.6055293,0.006400000000000001,4.606851
0.009326315789473684,4.6055255,0.0064,4.606871
0.009557894736842105,4.6055083,0.006400000000000001,4.606851
0.009600000000000001,4.605491,0.0064,4.6068635
0.00856842105263158,4.605466,0.0064,4.606862
0.009894736842105263,4.605463,0.006400000000000001,4.6068873
0.009494736842105262,4.605441,0.0064,4.6068926
0.008673684210526314,4.6054277,0.0064,4.6068554
0.009221052631578948,4.6054296,0.0063999999999999994,4.6068907
0.008989473684210528,4.605404,0.0064,4.6068807
0.00928421052631579,4.6053905,0.006400000000000001,4.6068707
0.0092,4.6053743,0.0064,4.606894
0.008989473684210525,4.605368,0.0064,4.606845
0.009515789473684212,4.605355,0.0064,4.6068635
0.009073684210526317,4.605352,0.0064,4.6068773
0.009642105263157895,4.6053243,0.0064,4.606883
0.009747368421052633,4.6053176,0.0064,4.6069
0.009873684210526316,4.6053023,0.0064,4.6068873
0.009536842105263156,4.605297,0.0064,4.6068654
0.009515789473684212,4.6052866,0.0064,4.6068883
0.009978947368421053,4.605265,0.006400000000000001,4.606894
0.009957894736842107,4.605259,0.0064,4.6068826
0.009410526315789475,4.6052504,0.0064,4.6068697
0.01002105263157895,4.6052403,0.006400000000000001,4.6068807
0.01002105263157895,4.6052313,0.0064,4.606872
0.00951578947368421,4.605224,0.0064,4.6068883
0.009852631578947368,4.605219,0.006400000000000001,4.606871
0.009894736842105265,4.605209,0.0064,4.606871
0.00922105263157895,4.605204,0.0064,4.6068654
0.010042105263157896,4.605193,0.0064,4.6068764
0.009978947368421053,4.6051874,0.006400000000000001,4.6068697
0.009747368421052633,4.605183,0.0064,4.6068673
0.010189473684210526,4.605178,0.0064,4.606873
0.009789473684210527,4.605173,0.0064,4.6068773
0.009936842105263159,4.605169,0.0064,4.606874
0.010042105263157894,4.605166,0.0064,4.606877
0.009494736842105262,4.6051593,0.0064,4.606874
0.009536842105263158,4.6051593,0.0063999999999999994,4.606874
0.010021052631578946,4.6051564,0.006400000000000001,4.6068716
0.009747368421052631,4.605154,0.0064,4.6068726
0.009642105263157895,4.605153,0.0064,4.606872
0.009305263157894737,4.6051517,0.0064,4.6068726
